Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
107,MES 09-26,Backtest,RollingFib,Short,1,6825.50,6834.50,10/10/2025 1:25:00 PM,10/10/2025 1:30:00 PM,C78L1,Stop loss,($46.90),($614.55),$1.90,$0.00,$0.00,$0.00,$0.00,$45.00,$41.25,$88.15,2,
108,MES 09-26,Backtest,RollingFib,Short,1,6825.50,6834.50,10/10/2025 1:25:00 PM,10/10/2025 1:30:00 PM,C78L2,Stop loss,($46.90),($661.45),$1.90,$0.00,$0.00,$0.00,$0.00,$45.00,$41.25,$88.15,2,
109,MES 09-26,Backtest,RollingFib,Short,1,6833.75,6837.50,10/10/2025 1:45:00 PM,10/10/2025 1:45:00 PM,C79L1,Stop loss,($20.65),($682.10),$1.90,$0.00,$0.00,$0.00,$0.00,$18.75,$0.00,$20.65,1,
110,MES 09-26,Backtest,RollingFib,Short,1,6833.75,6837.50,10/10/2025 1:45:00 PM,10/10/2025 1:45:00 PM,C79L2,Stop loss,($20.65),($702.75),$1.90,$0.00,$0.00,$0.00,$0.00,$18.75,$0.00,$20.65,1,
111,MES 09-26,Backtest,RollingFib,Long,1,6850.75,6846.25,10/13/2025 10:50:00 AM,10/13/2025 10:50:00 AM,A81L1,Stop loss,($24.40),($727.15),$1.90,$0.00,$0.00,$0.00,$0.00,$22.50,$0.00,$24.40,1,
112,MES 09-26,Backtest,RollingFib,Long,1,6850.75,6846.25,10/13/2025 10:50:00 AM,10/13/2025 10:50:00 AM,A81L2,Stop loss,($24.40),($751.55),$1.90,$0.00,$0.00,$0.00,$0.00,$22.50,$0.00,$24.40,1,
113,MES 09-26,Backtest,RollingFib,Long,1,6838.75,6850.75,10/14/2025 11:25:00 AM,10/14/2025 11:45:00 AM,C82L1,Profit target,$58.10,($693.45),$1.90,$0.00,$0.00,$0.00,$0.00,$40.00,$60.00,$1.90,5,
114,MES 09-26,Backtest,RollingFib,Long,1,6838.75,6838.75,10/14/2025 11:25:00 AM,10/14/2025 11:45:00 AM,C82L2,Stop loss,($1.90),($695.35),$1.90,$0.00,$0.00,$0.00,$0.00,$40.00,$47.50,$49.40,5,
115,MES 09-26,Backtest,RollingFib,Long,1,6855.00,6855.00,10/17/2025 12:45:00 PM,10/17/2025 12:50:00 PM,C93L1,Stop loss,($1.90),($697.25),$1.90,$0.00,$0.00,$0.00,$0.00,$12.50,$33.75,$35.65,2,
116,MES 09-26,Backtest,RollingFib,Long,1,6855.00,6855.00,10/17/2025 12:45:00 PM,10/17/2025 12:50:00 PM,C93L2,Stop loss,($1.90),($699.15),$1.90,$0.00,$0.00,$0.00,$0.00,$12.50,$33.75,$35.65,2,
117,MES 09-26,Backtest,RollingFib,Short,1,6891.00,6895.75,10/22/2025 2:50:00 PM,10/22/2025 3:05:00 PM,A94L1,WndEnd,($25.65),($724.80),$1.90,$0.00,$0.00,$0.00,$0.00,$27.50,$31.25,$56.90,4,
118,MES 09-26,Backtest,RollingFib,Short,1,6891.00,6895.75,10/22/2025 2:50:00 PM,10/22/2025 3:05:00 PM,A94L2,WndEnd,($25.65),($750.45),$1.90,$0.00,$0.00,$0.00,$0.00,$27.50,$31.25,$56.90,4,
119,MES 09-26,Backtest,RollingFib,Long,1,6922.50,6929.50,10/23/2025 10:35:00 AM,10/23/2025 10:40:00 AM,A95L1,Profit target,$33.10,($717.35),$1.90,$0.00,$0.00,$0.00,$0.00,$11.25,$35.00,$1.90,2,
120,MES 09-26,Backtest,RollingFib,Long,1,6922.50,6933.00,10/23/2025 10:35:00 AM,10/23/2025 11:05:00 AM,A95L2,WndEnd,$50.60,($666.75),$1.90,$0.00,$0.00,$0.00,$0.00,$11.25,$61.25,$10.65,7,
121,MES 09-26,Backtest,RollingFib,Long,1,7102.50,7104.00,10/28/2025 1:55:00 PM,10/28/2025 2:05:00 PM,C96L1,WndEnd,$5.60,($661.15),$1.90,$0.00,$0.00,$0.00,$0.00,$5.00,$13.75,$8.15,3,
122,MES 09-26,Backtest,RollingFib,Long,1,7102.50,7104.00,10/28/2025 1:55:00 PM,10/28/2025 2:05:00 PM,C96L2,WndEnd,$5.60,($655.55),$1.90,$0.00,$0.00,$0.00,$0.00,$5.00,$13.75,$8.15,3,
123,MES 09-26,Backtest,RollingFib,Short,1,7065.00,7052.00,10/30/2025 9:25:00 AM,10/30/2025 9:40:00 AM,C97L1,Profit target,$63.10,($592.45),$1.90,$0.00,$0.00,$0.00,$0.00,$15.00,$65.00,$1.90,4,
124,MES 09-26,Backtest,RollingFib,Short,1,7065.00,7041.50,10/30/2025 9:25:00 AM,10/30/2025 9:40:00 AM,C97L2,Profit target,$115.60,($476.85),$1.90,$0.00,$0.00,$0.00,$0.00,$15.00,$117.50,$1.90,4,
125,MES 09-26,Backtest,RollingFib,Short,1,7062.75,7052.00,10/30/2025 9:50:00 AM,10/30/2025 9:50:00 AM,C98L1,Profit target,$51.85,($425.00),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$53.75,$1.90,1,
126,MES 09-26,Backtest,RollingFib,Short,1,7062.75,7070.75,10/30/2025 9:50:00 AM,10/30/2025 9:55:00 AM,C98L2,Stop loss,($41.90),($466.90),$1.90,$0.00,$0.00,$0.00,$0.00,$40.00,$72.50,$114.40,2,
127,MES 09-26,Backtest,RollingFib,Short,1,7044.75,7036.25,10/31/2025 12:30:00 PM,10/31/2025 12:45:00 PM,C101L1,Profit target,$40.60,($426.30),$1.90,$0.00,$0.00,$0.00,$0.00,$20.00,$42.50,$1.90,4,
128,MES 09-26,Backtest,RollingFib,Short,1,7044.75,7028.00,10/31/2025 12:30:00 PM,10/31/2025 1:00:00 PM,C101L2,Profit target,$81.85,($344.45),$1.90,$0.00,$0.00,$0.00,$0.00,$20.00,$83.75,$1.90,7,
129,MES 09-26,Backtest,RollingFib,Short,1,7044.75,7044.75,11/3/2025 10:45:00 AM,11/3/2025 10:50:00 AM,C103L1,Stop loss,($1.90),($346.35),$1.90,$0.00,$0.00,$0.00,$0.00,$3.75,$38.75,$40.65,2,
130,MES 09-26,Backtest,RollingFib,Short,1,7044.75,7044.75,11/3/2025 10:45:00 AM,11/3/2025 10:50:00 AM,C103L2,Stop loss,($1.90),($348.25),$1.90,$0.00,$0.00,$0.00,$0.00,$3.75,$38.75,$40.65,2,
131,MES 09-26,Backtest,RollingFib,Long,1,7010.25,7000.75,11/4/2025 10:50:00 AM,11/4/2025 11:00:00 AM,C105L1,Stop loss,($49.40),($397.65),$1.90,$0.00,$0.00,$0.00,$0.00,$47.50,$32.50,$81.90,3,
132,MES 09-26,Backtest,RollingFib,Long,1,7010.25,7000.75,11/4/2025 10:50:00 AM,11/4/2025 11:00:00 AM,C105L2,Stop loss,($49.40),($447.05),$1.90,$0.00,$0.00,$0.00,$0.00,$47.50,$32.50,$81.90,3,
133,MES 09-26,Backtest,RollingFib,Short,1,6978.50,6970.50,11/4/2025 1:25:00 PM,11/4/2025 1:40:00 PM,C106L1,Profit target,$38.10,($408.95),$1.90,$0.00,$0.00,$0.00,$0.00,$18.75,$40.00,$1.90,4,
134,MES 09-26,Backtest,RollingFib,Short,1,6978.50,6978.50,11/4/2025 1:25:00 PM,11/4/2025 1:45:00 PM,C106L2,Stop loss,($1.90),($410.85),$1.90,$0.00,$0.00,$0.00,$0.00,$18.75,$45.00,$46.90,5,
135,MES 09-26,Backtest,RollingFib,Long,1,7019.25,7028.75,11/5/2025 12:30:00 PM,11/5/2025 12:40:00 PM,C107L1,Profit target,$45.60,($365.25),$1.90,$0.00,$0.00,$0.00,$0.00,$5.00,$47.50,$1.90,3,
136,MES 09-26,Backtest,RollingFib,Long,1,7019.25,7023.50,11/5/2025 12:30:00 PM,11/5/2025 1:05:00 PM,C107L2,WndEnd,$19.35,($345.90),$1.90,$0.00,$0.00,$0.00,$0.00,$5.00,$53.75,$34.40,8,
137,MES 09-26,Backtest,RollingFib,Short,1,6962.75,6970.75,11/6/2025 10:25:00 AM,11/6/2025 10:25:00 AM,C108L1,Stop loss,($41.90),($387.80),$1.90,$0.00,$0.00,$0.00,$0.00,$40.00,$0.00,$41.90,1,
138,MES 09-26,Backtest,RollingFib,Short,1,6962.75,6970.75,11/6/2025 10:25:00 AM,11/6/2025 10:25:00 AM,C108L2,Stop loss,($41.90),($429.70),$1.90,$0.00,$0.00,$0.00,$0.00,$40.00,$0.00,$41.90,1,
139,MES 09-26,Backtest,RollingFib,Short,1,6926.50,6912.00,11/6/2025 11:25:00 AM,11/6/2025 12:00:00 PM,C110L1,Profit target,$70.60,($359.10),$1.90,$0.00,$0.00,$0.00,$0.00,$41.25,$72.50,$1.90,8,
140,MES 09-26,Backtest,RollingFib,Short,1,6926.50,6911.25,11/6/2025 11:25:00 AM,11/6/2025 12:05:00 PM,C110L2,Roll,$74.35,($284.75),$1.90,$0.00,$0.00,$0.00,$0.00,$41.25,$87.50,$13.15,9,
141,MES 09-26,Backtest,RollingFib,Short,1,6849.00,6836.75,11/7/2025 11:25:00 AM,11/7/2025 12:00:00 PM,C112L1,Profit target,$59.35,($225.40),$1.90,$0.00,$0.00,$0.00,$0.00,$27.50,$61.25,$1.90,8,
142,MES 09-26,Backtest,RollingFib,Short,1,6849.00,6835.75,11/7/2025 11:25:00 AM,11/7/2025 12:05:00 PM,C112L2,WndEnd,$64.35,($161.05),$1.90,$0.00,$0.00,$0.00,$0.00,$27.50,$98.75,$34.40,9,
143,MES 09-26,Backtest,RollingFib,Long,1,6907.75,6905.75,11/7/2025 3:25:00 PM,11/7/2025 3:25:00 PM,C113L1,Stop loss,($11.90),($172.95),$1.90,$0.00,$0.00,$0.00,$0.00,$10.00,$0.00,$11.90,1,
144,MES 09-26,Backtest,RollingFib,Long,1,6907.75,6905.75,11/7/2025 3:25:00 PM,11/7/2025 3:25:00 PM,C113L2,Stop loss,($11.90),($184.85),$1.90,$0.00,$0.00,$0.00,$0.00,$10.00,$0.00,$11.90,1,
145,MES 09-26,Backtest,RollingFib,Long,1,6916.50,6905.75,11/7/2025 3:45:00 PM,11/7/2025 3:50:00 PM,C114L1,Stop loss,($55.65),($240.50),$1.90,$0.00,$0.00,$0.00,$0.00,$53.75,$6.25,$61.90,2,
146,MES 09-26,Backtest,RollingFib,Long,1,6916.50,6905.75,11/7/2025 3:45:00 PM,11/7/2025 3:50:00 PM,C114L2,Stop loss,($55.65),($296.15),$1.90,$0.00,$0.00,$0.00,$0.00,$53.75,$6.25,$61.90,2,
147,MES 09-26,Backtest,RollingFib,Long,1,7013.75,7015.00,11/10/2025 1:25:00 PM,11/10/2025 2:05:00 PM,C115L1,WndEnd,$4.35,($291.80),$1.90,$0.00,$0.00,$0.00,$0.00,$18.75,$38.75,$34.40,9,
148,MES 09-26,Backtest,RollingFib,Long,1,7013.75,7015.00,11/10/2025 1:25:00 PM,11/10/2025 2:05:00 PM,C115L2,WndEnd,$4.35,($287.45),$1.90,$0.00,$0.00,$0.00,$0.00,$18.75,$38.75,$34.40,9,
149,MES 09-26,Backtest,RollingFib,Long,1,7053.25,7048.25,11/12/2025 1:25:00 PM,11/12/2025 1:30:00 PM,C116L1,Stop loss,($26.90),($314.35),$1.90,$0.00,$0.00,$0.00,$0.00,$25.00,$0.00,$26.90,2,
150,MES 09-26,Backtest,RollingFib,Long,1,7053.25,7048.25,11/12/2025 1:25:00 PM,11/12/2025 1:30:00 PM,C116L2,Stop loss,($26.90),($341.25),$1.90,$0.00,$0.00,$0.00,$0.00,$25.00,$0.00,$26.90,2,
151,MES 09-26,Backtest,RollingFib,Long,1,7053.75,7048.25,11/12/2025 1:45:00 PM,11/12/2025 1:50:00 PM,C117L1,Stop loss,($29.40),($370.65),$1.90,$0.00,$0.00,$0.00,$0.00,$27.50,$15.00,$44.40,2,
152,MES 09-26,Backtest,RollingFib,Long,1,7053.75,7048.25,11/12/2025 1:45:00 PM,11/12/2025 1:50:00 PM,C117L2,Stop loss,($29.40),($400.05),$1.90,$0.00,$0.00,$0.00,$0.00,$27.50,$15.00,$44.40,2,
153,MES 09-26,Backtest,RollingFib,Short,1,6965.50,6961.00,11/13/2025 12:50:00 PM,11/13/2025 12:50:00 PM,A119L1,Profit target,$20.60,($379.45),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$22.50,$1.90,1,
154,MES 09-26,Backtest,RollingFib,Short,1,6965.50,6965.50,11/13/2025 12:50:00 PM,11/13/2025 12:50:00 PM,A119L2,Stop loss,($1.90),($381.35),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1.90,1,
155,MES 09-26,Backtest,RollingFib,Long,1,6939.25,6957.50,11/14/2025 11:25:00 AM,11/14/2025 11:30:00 AM,C122L1,Profit target,$89.35,($292.00),$1.90,$0.00,$0.00,$0.00,$0.00,$17.50,$91.25,$1.90,2,
156,MES 09-26,Backtest,RollingFib,Long,1,6939.25,6958.25,11/14/2025 11:25:00 AM,11/14/2025 12:05:00 PM,C122L2,Roll,$93.10,($198.90),$1.90,$0.00,$0.00,$0.00,$0.00,$17.50,$111.25,$18.15,9,
157,MES 09-26,Backtest,RollingFib,Long,1,6961.50,6952.00,11/14/2025 12:25:00 PM,11/14/2025 12:50:00 PM,C123L1,Stop loss,($49.40),($248.30),$1.90,$0.00,$0.00,$0.00,$0.00,$47.50,$32.50,$81.90,6,
158,MES 09-26,Backtest,RollingFib,Long,1,6961.50,6952.00,11/14/2025 12:25:00 PM,11/14/2025 12:50:00 PM,C123L2,Stop loss,($49.40),($297.70),$1.90,$0.00,$0.00,$0.00,$0.00,$47.50,$32.50,$81.90,6,
159,MES 09-26,Backtest,RollingFib,Short,1,6794.00,6806.75,11/18/2025 10:25:00 AM,11/18/2025 10:25:00 AM,C124L1,Stop loss,($65.65),($363.35),$1.90,$0.00,$0.00,$0.00,$0.00,$63.75,$0.00,$65.65,1,
160,MES 09-26,Backtest,RollingFib,Short,1,6794.00,6806.75,11/18/2025 10:25:00 AM,11/18/2025 10:25:00 AM,C124L2,Stop loss,($65.65),($429.00),$1.90,$0.00,$0.00,$0.00,$0.00,$63.75,$0.00,$65.65,1,
161,MES 09-26,Backtest,RollingFib,Short,1,6794.00,6794.00,11/18/2025 10:45:00 AM,11/18/2025 11:00:00 AM,C125L1,Stop loss,($1.90),($430.90),$1.90,$0.00,$0.00,$0.00,$0.00,$22.50,$75.00,$76.90,4,
162,MES 09-26,Backtest,RollingFib,Short,1,6794.00,6794.00,11/18/2025 10:45:00 AM,11/18/2025 11:00:00 AM,C125L2,Stop loss,($1.90),($432.80),$1.90,$0.00,$0.00,$0.00,$0.00,$22.50,$75.00,$76.90,4,
163,MES 09-26,Backtest,RollingFib,Short,1,6800.25,6779.25,11/20/2025 12:30:00 PM,11/20/2025 1:05:00 PM,C126L1,WndEnd,$103.10,($329.70),$1.90,$0.00,$0.00,$0.00,$0.00,$8.75,$196.25,$93.15,8,
164,MES 09-26,Backtest,RollingFib,Short,1,6800.25,6779.25,11/20/2025 12:30:00 PM,11/20/2025 1:05:00 PM,C126L2,WndEnd,$103.10,($226.60),$1.90,$0.00,$0.00,$0.00,$0.00,$8.75,$196.25,$93.15,8,
165,MES 09-26,Backtest,RollingFib,Long,1,6762.00,6754.75,11/21/2025 8:30:00 AM,11/21/2025 8:30:00 AM,C127L1,Stop loss,($38.15),($264.75),$1.90,$0.00,$0.00,$0.00,$0.00,$36.25,$0.00,$38.15,1,
166,MES 09-26,Backtest,RollingFib,Long,1,6762.00,6754.75,11/21/2025 8:30:00 AM,11/21/2025 8:30:00 AM,C127L2,Stop loss,($38.15),($302.90),$1.90,$0.00,$0.00,$0.00,$0.00,$36.25,$0.00,$38.15,1,
167,MES 09-26,Backtest,RollingFib,Long,1,6769.25,6763.00,11/21/2025 8:45:00 AM,11/21/2025 9:05:00 AM,C128L1,WndEnd,($33.15),($336.05),$1.90,$0.00,$0.00,$0.00,$0.00,$47.50,$2.50,$35.65,5,
168,MES 09-26,Backtest,RollingFib,Long,1,6769.25,6763.00,11/21/2025 8:45:00 AM,11/21/2025 9:05:00 AM,C128L2,WndEnd,($33.15),($369.20),$1.90,$0.00,$0.00,$0.00,$0.00,$47.50,$2.50,$35.65,5,
169,MES 09-26,Backtest,RollingFib,Long,1,6996.75,6996.75,12/1/2025 10:45:00 AM,12/1/2025 10:50:00 AM,A129L1,Stop loss,($1.90),($371.10),$1.90,$0.00,$0.00,$0.00,$0.00,$5.00,$28.75,$30.65,2,
170,MES 09-26,Backtest,RollingFib,Long,1,6996.75,6996.75,12/1/2025 10:45:00 AM,12/1/2025 10:50:00 AM,A129L2,Stop loss,($1.90),($373.00),$1.90,$0.00,$0.00,$0.00,$0.00,$5.00,$28.75,$30.65,2,
171,MES 09-26,Backtest,RollingFib,Short,1,7014.00,7020.25,12/3/2025 10:35:00 AM,12/3/2025 10:35:00 AM,A130L1,Stop loss,($33.15),($406.15),$1.90,$0.00,$0.00,$0.00,$0.00,$31.25,$0.00,$33.15,1,
172,MES 09-26,Backtest,RollingFib,Short,1,7014.00,7020.25,12/3/2025 10:35:00 AM,12/3/2025 10:35:00 AM,A130L2,Stop loss,($33.15),($439.30),$1.90,$0.00,$0.00,$0.00,$0.00,$31.25,$0.00,$33.15,1,
173,MES 09-26,Backtest,RollingFib,Long,1,7025.75,7020.50,12/3/2025 11:50:00 AM,12/3/2025 11:55:00 AM,C131L1,Stop loss,($28.15),($467.45),$1.90,$0.00,$0.00,$0.00,$0.00,$26.25,$20.00,$48.15,2,
174,MES 09-26,Backtest,RollingFib,Long,1,7025.75,7020.50,12/3/2025 11:50:00 AM,12/3/2025 11:55:00 AM,C131L2,Stop loss,($28.15),($495.60),$1.90,$0.00,$0.00,$0.00,$0.00,$26.25,$20.00,$48.15,2,
175,MES 09-26,Backtest,RollingFib,Long,1,7071.00,7071.00,12/10/2025 3:25:00 PM,12/10/2025 3:55:00 PM,C132L1,Stop loss,($1.90),($497.50),$1.90,$0.00,$0.00,$0.00,$0.00,$12.50,$47.50,$49.40,7,
176,MES 09-26,Backtest,RollingFib,Long,1,7071.00,7071.00,12/10/2025 3:25:00 PM,12/10/2025 3:55:00 PM,C132L2,Stop loss,($1.90),($499.40),$1.90,$0.00,$0.00,$0.00,$0.00,$12.50,$47.50,$49.40,7,
177,MES 09-26,Backtest,RollingFib,Long,1,7069.75,7063.50,12/11/2025 1:25:00 PM,12/11/2025 1:30:00 PM,C133L1,Stop loss,($33.15),($532.55),$1.90,$0.00,$0.00,$0.00,$0.00,$31.25,$5.00,$38.15,2,
178,MES 09-26,Backtest,RollingFib,Long,1,7069.75,7063.50,12/11/2025 1:25:00 PM,12/11/2025 1:30:00 PM,C133L2,Stop loss,($33.15),($565.70),$1.90,$0.00,$0.00,$0.00,$0.00,$31.25,$5.00,$38.15,2,
179,MES 09-26,Backtest,RollingFib,Long,1,7069.75,7069.00,12/11/2025 1:55:00 PM,12/11/2025 2:05:00 PM,C134L1,WndEnd,($5.65),($571.35),$1.90,$0.00,$0.00,$0.00,$0.00,$11.25,$20.00,$25.65,3,
180,MES 09-26,Backtest,RollingFib,Long,1,7069.75,7069.00,12/11/2025 1:55:00 PM,12/11/2025 2:05:00 PM,C134L2,WndEnd,($5.65),($577.00),$1.90,$0.00,$0.00,$0.00,$0.00,$11.25,$20.00,$25.65,3,
181,MES 09-26,Backtest,RollingFib,Short,1,6999.25,6979.75,12/12/2025 11:30:00 AM,12/12/2025 11:40:00 AM,C137L1,Profit target,$95.60,($481.40),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$97.50,$1.90,3,
182,MES 09-26,Backtest,RollingFib,Short,1,6999.25,6991.75,12/12/2025 11:30:00 AM,12/12/2025 12:05:00 PM,C137L2,WndEnd,$35.60,($445.80),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$108.75,$73.15,8,
183,MES 09-26,Backtest,RollingFib,Short,1,6935.00,6943.25,12/16/2025 1:25:00 PM,12/16/2025 1:35:00 PM,C138L1,Stop loss,($43.15),($488.95),$1.90,$0.00,$0.00,$0.00,$0.00,$41.25,$6.25,$49.40,3,
184,MES 09-26,Backtest,RollingFib,Short,1,6935.00,6943.25,12/16/2025 1:25:00 PM,12/16/2025 1:35:00 PM,C138L2,Stop loss,($43.15),($532.10),$1.90,$0.00,$0.00,$0.00,$0.00,$41.25,$6.25,$49.40,3,
185,MES 09-26,Backtest,RollingFib,Short,1,6951.75,6951.75,12/16/2025 1:45:00 PM,12/16/2025 1:45:00 PM,C139L1,Stop loss,($1.90),($534.00),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1.90,1,
186,MES 09-26,Backtest,RollingFib,Short,1,6951.75,6951.75,12/16/2025 1:45:00 PM,12/16/2025 1:45:00 PM,C139L2,Stop loss,($1.90),($535.90),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1.90,1,
187,MES 09-26,Backtest,RollingFib,Short,1,6918.00,6929.75,12/17/2025 11:25:00 AM,12/17/2025 11:30:00 AM,C140L1,Stop loss,($60.65),($596.55),$1.90,$0.00,$0.00,$0.00,$0.00,$58.75,$0.00,$60.65,2,
188,MES 09-26,Backtest,RollingFib,Short,1,6918.00,6929.75,12/17/2025 11:25:00 AM,12/17/2025 11:30:00 AM,C140L2,Stop loss,($60.65),($657.20),$1.90,$0.00,$0.00,$0.00,$0.00,$58.75,$0.00,$60.65,2,
189,MES 09-26,Backtest,RollingFib,Short,1,6916.75,6919.00,12/17/2025 11:45:00 AM,12/17/2025 12:05:00 PM,C141L1,WndEnd,($13.15),($670.35),$1.90,$0.00,$0.00,$0.00,$0.00,$40.00,$47.50,$60.65,5,
190,MES 09-26,Backtest,RollingFib,Short,1,6916.75,6919.00,12/17/2025 11:45:00 AM,12/17/2025 12:05:00 PM,C141L2,WndEnd,($13.15),($683.50),$1.90,$0.00,$0.00,$0.00,$0.00,$40.00,$47.50,$60.65,5,
191,MES 09-26,Backtest,RollingFib,Long,1,6950.00,6962.00,12/18/2025 9:25:00 AM,12/18/2025 9:35:00 AM,C142L1,Profit target,$58.10,($625.40),$1.90,$0.00,$0.00,$0.00,$0.00,$16.25,$60.00,$1.90,3,
192,MES 09-26,Backtest,RollingFib,Long,1,6950.00,6950.00,12/18/2025 9:25:00 AM,12/18/2025 9:35:00 AM,C142L2,Stop loss,($1.90),($627.30),$1.90,$0.00,$0.00,$0.00,$0.00,$16.25,$16.25,$18.15,3,
193,MES 09-26,Backtest,RollingFib,Long,1,6949.00,6942.00,12/18/2025 9:45:00 AM,12/18/2025 9:45:00 AM,C143L1,Stop loss,($36.90),($664.20),$1.90,$0.00,$0.00,$0.00,$0.00,$35.00,$0.00,$36.90,1,
194,MES 09-26,Backtest,RollingFib,Long,1,6949.00,6942.00,12/18/2025 9:45:00 AM,12/18/2025 9:45:00 AM,C143L2,Stop loss,($36.90),($701.10),$1.90,$0.00,$0.00,$0.00,$0.00,$35.00,$0.00,$36.90,1,
195,MES 09-26,Backtest,RollingFib,Short,1,6993.75,7006.25,1/2/2026 11:25:00 AM,1/2/2026 11:30:00 AM,C146L1,Stop loss,($64.40),($765.50),$1.90,$0.00,$0.00,$0.00,$0.00,$62.50,$0.00,$64.40,2,
196,MES 09-26,Backtest,RollingFib,Short,1,6993.75,7006.25,1/2/2026 11:25:00 AM,1/2/2026 11:30:00 AM,C146L2,Stop loss,($64.40),($829.90),$1.90,$0.00,$0.00,$0.00,$0.00,$62.50,$0.00,$64.40,2,
197,MES 09-26,Backtest,RollingFib,Short,1,6995.75,6993.00,1/2/2026 11:45:00 AM,1/2/2026 12:05:00 PM,C147L1,WndEnd,$11.85,($818.05),$1.90,$0.00,$0.00,$0.00,$0.00,$30.00,$58.75,$46.90,5,
198,MES 09-26,Backtest,RollingFib,Short,1,6995.75,6993.00,1/2/2026 11:45:00 AM,1/2/2026 12:05:00 PM,C147L2,WndEnd,$11.85,($806.20),$1.90,$0.00,$0.00,$0.00,$0.00,$30.00,$58.75,$46.90,5,
199,MES 09-26,Backtest,RollingFib,Long,1,7082.75,7075.75,1/6/2026 10:25:00 AM,1/6/2026 10:55:00 AM,C150L1,Stop loss,($36.90),($843.10),$1.90,$0.00,$0.00,$0.00,$0.00,$35.00,$36.25,$73.15,7,
200,MES 09-26,Backtest,RollingFib,Long,1,7082.75,7075.75,1/6/2026 10:25:00 AM,1/6/2026 10:55:00 AM,C150L2,Stop loss,($36.90),($880.00),$1.90,$0.00,$0.00,$0.00,$0.00,$35.00,$36.25,$73.15,7,
201,MES 09-26,Backtest,RollingFib,Long,1,7091.75,7097.25,1/9/2026 9:45:00 AM,1/9/2026 9:45:00 AM,A151L1,Profit target,$25.60,($854.40),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$27.50,$1.90,1,
202,MES 09-26,Backtest,RollingFib,Long,1,7091.75,7089.00,1/9/2026 9:45:00 AM,1/9/2026 9:45:00 AM,A151L2,Stop loss,($15.65),($870.05),$1.90,$0.00,$0.00,$0.00,$0.00,$13.75,$0.00,$15.65,1,
203,MES 09-26,Backtest,RollingFib,Long,1,7118.25,7117.25,1/9/2026 12:25:00 PM,1/9/2026 1:05:00 PM,C152L1,WndEnd,($6.90),($876.95),$1.90,$0.00,$0.00,$0.00,$0.00,$13.75,$22.50,$29.40,9,
204,MES 09-26,Backtest,RollingFib,Long,1,7118.25,7117.25,1/9/2026 12:25:00 PM,1/9/2026 1:05:00 PM,C152L2,WndEnd,($6.90),($883.85),$1.90,$0.00,$0.00,$0.00,$0.00,$13.75,$22.50,$29.40,9,
205,MES 09-26,Backtest,RollingFib,Short,1,7103.00,7107.00,1/13/2026 1:35:00 PM,1/13/2026 1:35:00 PM,C155L1,Stop loss,($21.90),($905.75),$1.90,$0.00,$0.00,$0.00,$0.00,$20.00,$0.00,$21.90,1,
206,MES 09-26,Backtest,RollingFib,Short,1,7103.00,7107.00,1/13/2026 1:35:00 PM,1/13/2026 1:35:00 PM,C155L2,Stop loss,($21.90),($927.65),$1.90,$0.00,$0.00,$0.00,$0.00,$20.00,$0.00,$21.90,1,
207,MES 09-26,Backtest,RollingFib,Short,1,7106.25,7111.50,1/13/2026 1:45:00 PM,1/13/2026 1:45:00 PM,C156L1,Stop loss,($28.15),($955.80),$1.90,$0.00,$0.00,$0.00,$0.00,$26.25,$0.00,$28.15,1,
208,MES 09-26,Backtest,RollingFib,Short,1,7106.25,7111.50,1/13/2026 1:45:00 PM,1/13/2026 1:45:00 PM,C156L2,Stop loss,($28.15),($983.95),$1.90,$0.00,$0.00,$0.00,$0.00,$26.25,$0.00,$28.15,1,
209,MES 09-26,Backtest,RollingFib,Short,1,6982.75,6978.50,1/20/2026 9:25:00 AM,1/20/2026 9:25:00 AM,A160L1,Profit target,$19.35,($964.60),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$21.25,$1.90,1,
210,MES 09-26,Backtest,RollingFib,Short,1,6982.75,6986.25,1/20/2026 9:25:00 AM,1/20/2026 9:35:00 AM,A160L2,Stop loss,($19.40),($984.00),$1.90,$0.00,$0.00,$0.00,$0.00,$17.50,$23.75,$43.15,3,
211,MES 09-26,Backtest,RollingFib,Short,1,6973.75,6962.75,1/20/2026 1:30:00 PM,1/20/2026 1:40:00 PM,C161L1,Profit target,$53.10,($930.90),$1.90,$0.00,$0.00,$0.00,$0.00,$8.75,$55.00,$1.90,3,
212,MES 09-26,Backtest,RollingFib,Short,1,6973.75,6951.75,1/20/2026 1:30:00 PM,1/20/2026 1:55:00 PM,C161L2,Profit target,$108.10,($822.80),$1.90,$0.00,$0.00,$0.00,$0.00,$8.75,$110.00,$1.90,6,
