Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
106,MES 09-26,Backtest,RollingFib,Long,1,7075.50,7070.50,12/10/2025 3:20:00 PM,12/10/2025 3:20:00 PM,C53L2,Stop loss,($26.90),($505.15),$1.90,$0.00,$0.00,$0.00,$0.00,$25.00,$0.00,$26.90,1,
107,MES 09-26,Backtest,RollingFib,Long,1,7072.00,7072.00,12/11/2025 1:45:00 PM,12/11/2025 1:50:00 PM,C54L1,Stop loss,($1.90),($507.05),$1.90,$0.00,$0.00,$0.00,$0.00,$5.00,$18.75,$20.65,2,
108,MES 09-26,Backtest,RollingFib,Long,1,7072.00,7072.00,12/11/2025 1:45:00 PM,12/11/2025 1:50:00 PM,C54L2,Stop loss,($1.90),($508.95),$1.90,$0.00,$0.00,$0.00,$0.00,$5.00,$18.75,$20.65,2,
109,MES 09-26,Backtest,RollingFib,Short,1,6994.25,6979.75,12/12/2025 11:25:00 AM,12/12/2025 11:40:00 AM,C55L1,Profit target,$70.60,($438.35),$1.90,$0.00,$0.00,$0.00,$0.00,$25.00,$72.50,$1.90,4,
110,MES 09-26,Backtest,RollingFib,Short,1,6994.25,6991.75,12/12/2025 11:25:00 AM,12/12/2025 12:05:00 PM,C55L2,WndEnd,$10.60,($427.75),$1.90,$0.00,$0.00,$0.00,$0.00,$25.00,$83.75,$73.15,9,
111,MES 09-26,Backtest,RollingFib,Short,1,6914.00,6917.25,12/17/2025 11:20:00 AM,12/17/2025 11:20:00 AM,C56L1,Stop loss,($18.15),($445.90),$1.90,$0.00,$0.00,$0.00,$0.00,$16.25,$0.00,$18.15,1,
112,MES 09-26,Backtest,RollingFib,Short,1,6914.00,6917.25,12/17/2025 11:20:00 AM,12/17/2025 11:20:00 AM,C56L2,Stop loss,($18.15),($464.05),$1.90,$0.00,$0.00,$0.00,$0.00,$16.25,$0.00,$18.15,1,
113,MES 09-26,Backtest,RollingFib,Long,1,6952.75,6950.00,12/18/2025 9:35:00 AM,12/18/2025 9:35:00 AM,C57L1,Stop loss,($15.65),($479.70),$1.90,$0.00,$0.00,$0.00,$0.00,$13.75,$0.00,$15.65,1,
114,MES 09-26,Backtest,RollingFib,Long,1,6952.75,6950.00,12/18/2025 9:35:00 AM,12/18/2025 9:35:00 AM,C57L2,Stop loss,($15.65),($495.35),$1.90,$0.00,$0.00,$0.00,$0.00,$13.75,$0.00,$15.65,1,
115,MES 09-26,Backtest,RollingFib,Long,1,7070.50,7068.50,1/8/2026 11:40:00 AM,1/8/2026 11:40:00 AM,A58L1,Stop loss,($11.90),($507.25),$1.90,$0.00,$0.00,$0.00,$0.00,$10.00,$0.00,$11.90,1,
116,MES 09-26,Backtest,RollingFib,Long,1,7070.50,7068.50,1/8/2026 11:40:00 AM,1/8/2026 11:40:00 AM,A58L2,Stop loss,($11.90),($519.15),$1.90,$0.00,$0.00,$0.00,$0.00,$10.00,$0.00,$11.90,1,
117,MES 09-26,Backtest,RollingFib,Long,1,7119.50,7117.75,1/9/2026 12:20:00 PM,1/9/2026 12:20:00 PM,C59L1,Stop loss,($10.65),($529.80),$1.90,$0.00,$0.00,$0.00,$0.00,$8.75,$0.00,$10.65,1,
118,MES 09-26,Backtest,RollingFib,Long,1,7119.50,7117.75,1/9/2026 12:20:00 PM,1/9/2026 12:20:00 PM,C59L2,Stop loss,($10.65),($540.45),$1.90,$0.00,$0.00,$0.00,$0.00,$8.75,$0.00,$10.65,1,
119,MES 09-26,Backtest,RollingFib,Short,1,7099.25,7094.00,1/15/2026 3:20:00 PM,1/15/2026 3:20:00 PM,C60L1,Profit target,$24.35,($516.10),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$26.25,$1.90,1,
120,MES 09-26,Backtest,RollingFib,Short,1,7099.25,7099.25,1/15/2026 3:20:00 PM,1/15/2026 3:20:00 PM,C60L2,Stop loss,($1.90),($518.00),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1.90,1,
121,MES 09-26,Backtest,RollingFib,Short,1,6979.50,6984.75,1/20/2026 9:25:00 AM,1/20/2026 9:30:00 AM,A61L1,Stop loss,($28.15),($546.15),$1.90,$0.00,$0.00,$0.00,$0.00,$26.25,$7.50,$35.65,2,
122,MES 09-26,Backtest,RollingFib,Short,1,6979.50,6984.75,1/20/2026 9:25:00 AM,1/20/2026 9:30:00 AM,A61L2,Stop loss,($28.15),($574.30),$1.90,$0.00,$0.00,$0.00,$0.00,$26.25,$7.50,$35.65,2,
123,MES 09-26,Backtest,RollingFib,Short,1,6973.25,6962.75,1/20/2026 1:30:00 PM,1/20/2026 1:45:00 PM,C62L1,Profit target,$50.60,($523.70),$1.90,$0.00,$0.00,$0.00,$0.00,$11.25,$52.50,$1.90,4,
124,MES 09-26,Backtest,RollingFib,Short,1,6973.25,6951.75,1/20/2026 1:30:00 PM,1/20/2026 1:55:00 PM,C62L2,Profit target,$105.60,($418.10),$1.90,$0.00,$0.00,$0.00,$0.00,$11.25,$107.50,$1.90,6,
125,MES 09-26,Backtest,RollingFib,Long,1,6996.75,6995.50,1/21/2026 10:25:00 AM,1/21/2026 10:25:00 AM,C63L1,Stop loss,($8.15),($426.25),$1.90,$0.00,$0.00,$0.00,$0.00,$6.25,$0.00,$8.15,1,
126,MES 09-26,Backtest,RollingFib,Long,1,6996.75,6995.50,1/21/2026 10:25:00 AM,1/21/2026 10:25:00 AM,C63L2,Stop loss,($8.15),($434.40),$1.90,$0.00,$0.00,$0.00,$0.00,$6.25,$0.00,$8.15,1,
127,MES 09-26,Backtest,RollingFib,Short,1,6967.50,6968.75,1/21/2026 12:35:00 PM,1/21/2026 12:45:00 PM,C64L1,Stop loss,($8.15),($442.55),$1.90,$0.00,$0.00,$0.00,$0.00,$6.25,$42.50,$50.65,3,
128,MES 09-26,Backtest,RollingFib,Short,1,6967.50,6968.75,1/21/2026 12:35:00 PM,1/21/2026 12:45:00 PM,C64L2,Stop loss,($8.15),($450.70),$1.90,$0.00,$0.00,$0.00,$0.00,$6.25,$42.50,$50.65,3,
129,MES 09-26,Backtest,RollingFib,Long,1,7084.25,7081.00,1/29/2026 2:35:00 PM,1/29/2026 2:35:00 PM,C65L1,Stop loss,($18.15),($468.85),$1.90,$0.00,$0.00,$0.00,$0.00,$16.25,$0.00,$18.15,1,
130,MES 09-26,Backtest,RollingFib,Long,1,7084.25,7081.00,1/29/2026 2:35:00 PM,1/29/2026 2:35:00 PM,C65L2,Stop loss,($18.15),($487.00),$1.90,$0.00,$0.00,$0.00,$0.00,$16.25,$0.00,$18.15,1,
131,MES 09-26,Backtest,RollingFib,Short,1,7020.75,7024.00,2/3/2026 2:35:00 PM,2/3/2026 2:35:00 PM,A66L1,Stop loss,($18.15),($505.15),$1.90,$0.00,$0.00,$0.00,$0.00,$16.25,$0.00,$18.15,1,
132,MES 09-26,Backtest,RollingFib,Short,1,7020.75,7024.00,2/3/2026 2:35:00 PM,2/3/2026 2:35:00 PM,A66L2,Stop loss,($18.15),($523.30),$1.90,$0.00,$0.00,$0.00,$0.00,$16.25,$0.00,$18.15,1,
133,MES 09-26,Backtest,RollingFib,Short,1,6915.25,6922.00,2/5/2026 11:20:00 AM,2/5/2026 11:20:00 AM,C67L1,Stop loss,($35.65),($558.95),$1.90,$0.00,$0.00,$0.00,$0.00,$33.75,$0.00,$35.65,1,
134,MES 09-26,Backtest,RollingFib,Short,1,6915.25,6922.00,2/5/2026 11:20:00 AM,2/5/2026 11:20:00 AM,C67L2,Stop loss,($35.65),($594.60),$1.90,$0.00,$0.00,$0.00,$0.00,$33.75,$0.00,$35.65,1,
135,MES 09-26,Backtest,RollingFib,Short,1,6983.75,6986.75,2/19/2026 12:40:00 PM,2/19/2026 12:45:00 PM,A68L1,Stop loss,($16.90),($611.50),$1.90,$0.00,$0.00,$0.00,$0.00,$15.00,$20.00,$36.90,2,
136,MES 09-26,Backtest,RollingFib,Short,1,6983.75,6986.75,2/19/2026 12:40:00 PM,2/19/2026 12:45:00 PM,A68L2,Stop loss,($16.90),($628.40),$1.90,$0.00,$0.00,$0.00,$0.00,$15.00,$20.00,$36.90,2,
137,MES 09-26,Backtest,RollingFib,Long,1,7008.00,7002.25,2/24/2026 11:20:00 AM,2/24/2026 11:20:00 AM,C69L1,Stop loss,($30.65),($659.05),$1.90,$0.00,$0.00,$0.00,$0.00,$28.75,$0.00,$30.65,1,
138,MES 09-26,Backtest,RollingFib,Long,1,7008.00,7002.25,2/24/2026 11:20:00 AM,2/24/2026 11:20:00 AM,C69L2,Stop loss,($30.65),($689.70),$1.90,$0.00,$0.00,$0.00,$0.00,$28.75,$0.00,$30.65,1,
139,MES 09-26,Backtest,RollingFib,Short,1,6999.50,7001.00,2/26/2026 12:45:00 PM,2/26/2026 12:45:00 PM,C70L1,Stop loss,($9.40),($699.10),$1.90,$0.00,$0.00,$0.00,$0.00,$7.50,$0.00,$9.40,1,
140,MES 09-26,Backtest,RollingFib,Short,1,6999.50,7001.00,2/26/2026 12:45:00 PM,2/26/2026 12:45:00 PM,C70L2,Stop loss,($9.40),($708.50),$1.90,$0.00,$0.00,$0.00,$0.00,$7.50,$0.00,$9.40,1,
141,MES 09-26,Backtest,RollingFib,Long,1,7025.75,7033.00,2/26/2026 2:20:00 PM,2/26/2026 2:25:00 PM,C71L1,Profit target,$34.35,($674.15),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$36.25,$1.90,2,
142,MES 09-26,Backtest,RollingFib,Long,1,7025.75,7025.75,2/26/2026 2:20:00 PM,2/26/2026 2:30:00 PM,C71L2,Stop loss,($1.90),($676.05),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$40.00,$41.90,3,
143,MES 09-26,Backtest,RollingFib,Long,1,7007.50,7006.75,3/2/2026 12:25:00 PM,3/2/2026 12:25:00 PM,C72L1,Stop loss,($5.65),($681.70),$1.90,$0.00,$0.00,$0.00,$0.00,$3.75,$0.00,$5.65,1,
144,MES 09-26,Backtest,RollingFib,Long,1,7007.50,7006.75,3/2/2026 12:25:00 PM,3/2/2026 12:25:00 PM,C72L2,Stop loss,($5.65),($687.35),$1.90,$0.00,$0.00,$0.00,$0.00,$3.75,$0.00,$5.65,1,
145,MES 09-26,Backtest,RollingFib,Short,1,6772.25,6776.75,3/13/2026 11:35:00 AM,3/13/2026 11:35:00 AM,C73L1,Stop loss,($24.40),($711.75),$1.90,$0.00,$0.00,$0.00,$0.00,$22.50,$0.00,$24.40,1,
146,MES 09-26,Backtest,RollingFib,Short,1,6772.25,6776.75,3/13/2026 11:35:00 AM,3/13/2026 11:35:00 AM,C73L2,Stop loss,($24.40),($736.15),$1.90,$0.00,$0.00,$0.00,$0.00,$22.50,$0.00,$24.40,1,
147,MES 09-26,Backtest,RollingFib,Short,1,6685.50,6687.75,3/19/2026 9:20:00 AM,3/19/2026 9:20:00 AM,C74L1,Stop loss,($13.15),($749.30),$1.90,$0.00,$0.00,$0.00,$0.00,$11.25,$0.00,$13.15,1,
148,MES 09-26,Backtest,RollingFib,Short,1,6685.50,6687.75,3/19/2026 9:20:00 AM,3/19/2026 9:20:00 AM,C74L2,Stop loss,($13.15),($762.45),$1.90,$0.00,$0.00,$0.00,$0.00,$11.25,$0.00,$13.15,1,
149,MES 09-26,Backtest,RollingFib,Short,1,6664.25,6664.25,3/20/2026 10:45:00 AM,3/20/2026 10:50:00 AM,C75L1,Stop loss,($1.90),($764.35),$1.90,$0.00,$0.00,$0.00,$0.00,$18.75,$15.00,$16.90,2,
150,MES 09-26,Backtest,RollingFib,Short,1,6664.25,6664.25,3/20/2026 10:45:00 AM,3/20/2026 10:50:00 AM,C75L2,Stop loss,($1.90),($766.25),$1.90,$0.00,$0.00,$0.00,$0.00,$18.75,$15.00,$16.90,2,
151,MES 09-26,Backtest,RollingFib,Short,1,6697.00,6699.50,3/23/2026 12:30:00 PM,3/23/2026 12:40:00 PM,C76L1,Stop loss,($14.40),($780.65),$1.90,$0.00,$0.00,$0.00,$0.00,$12.50,$87.50,$101.90,3,
152,MES 09-26,Backtest,RollingFib,Short,1,6697.00,6699.50,3/23/2026 12:30:00 PM,3/23/2026 12:40:00 PM,C76L2,Stop loss,($14.40),($795.05),$1.90,$0.00,$0.00,$0.00,$0.00,$12.50,$87.50,$101.90,3,
153,MES 09-26,Backtest,RollingFib,Long,1,6922.50,6917.75,4/13/2026 10:40:00 AM,4/13/2026 10:40:00 AM,C77L1,Stop loss,($25.65),($820.70),$1.90,$0.00,$0.00,$0.00,$0.00,$23.75,$0.00,$25.65,1,
154,MES 09-26,Backtest,RollingFib,Long,1,6922.50,6917.75,4/13/2026 10:40:00 AM,4/13/2026 10:40:00 AM,C77L2,Stop loss,($25.65),($846.35),$1.90,$0.00,$0.00,$0.00,$0.00,$23.75,$0.00,$25.65,1,
155,MES 09-26,Backtest,RollingFib,Long,1,7125.00,7123.50,4/15/2026 3:35:00 PM,4/15/2026 3:35:00 PM,C78L1,Stop loss,($9.40),($855.75),$1.90,$0.00,$0.00,$0.00,$0.00,$7.50,$0.00,$9.40,1,
156,MES 09-26,Backtest,RollingFib,Long,1,7125.00,7123.50,4/15/2026 3:35:00 PM,4/15/2026 3:35:00 PM,C78L2,Stop loss,($9.40),($865.15),$1.90,$0.00,$0.00,$0.00,$0.00,$7.50,$0.00,$9.40,1,
157,MES 09-26,Backtest,RollingFib,Long,1,7149.25,7148.25,4/16/2026 12:20:00 PM,4/16/2026 12:25:00 PM,C79L1,Stop loss,($6.90),($872.05),$1.90,$0.00,$0.00,$0.00,$0.00,$5.00,$16.25,$23.15,2,
158,MES 09-26,Backtest,RollingFib,Long,1,7149.25,7148.25,4/16/2026 12:20:00 PM,4/16/2026 12:25:00 PM,C79L2,Stop loss,($6.90),($878.95),$1.90,$0.00,$0.00,$0.00,$0.00,$5.00,$16.25,$23.15,2,
159,MES 09-26,Backtest,RollingFib,Short,1,7125.50,7127.25,4/16/2026 1:20:00 PM,4/16/2026 1:20:00 PM,C80L1,Stop loss,($10.65),($889.60),$1.90,$0.00,$0.00,$0.00,$0.00,$8.75,$0.00,$10.65,1,
160,MES 09-26,Backtest,RollingFib,Short,1,7125.50,7127.25,4/16/2026 1:20:00 PM,4/16/2026 1:20:00 PM,C80L2,Stop loss,($10.65),($900.25),$1.90,$0.00,$0.00,$0.00,$0.00,$8.75,$0.00,$10.65,1,
161,MES 09-26,Backtest,RollingFib,Short,1,7216.75,7219.25,4/28/2026 8:25:00 AM,4/28/2026 8:25:00 AM,C81L1,Stop loss,($14.40),($914.65),$1.90,$0.00,$0.00,$0.00,$0.00,$12.50,$0.00,$14.40,1,
162,MES 09-26,Backtest,RollingFib,Short,1,7216.75,7219.25,4/28/2026 8:25:00 AM,4/28/2026 8:25:00 AM,C81L2,Stop loss,($14.40),($929.05),$1.90,$0.00,$0.00,$0.00,$0.00,$12.50,$0.00,$14.40,1,
163,MES 09-26,Backtest,RollingFib,Long,1,7259.50,7257.75,4/30/2026 11:30:00 AM,4/30/2026 11:40:00 AM,C82L1,Stop loss,($10.65),($939.70),$1.90,$0.00,$0.00,$0.00,$0.00,$8.75,$36.25,$46.90,3,
164,MES 09-26,Backtest,RollingFib,Long,1,7259.50,7257.75,4/30/2026 11:30:00 AM,4/30/2026 11:40:00 AM,C82L2,Stop loss,($10.65),($950.35),$1.90,$0.00,$0.00,$0.00,$0.00,$8.75,$36.25,$46.90,3,
165,MES 09-26,Backtest,RollingFib,Long,1,7360.00,7356.00,5/1/2026 10:20:00 AM,5/1/2026 10:35:00 AM,C83L1,Stop loss,($21.90),($972.25),$1.90,$0.00,$0.00,$0.00,$0.00,$20.00,$21.25,$43.15,4,
166,MES 09-26,Backtest,RollingFib,Long,1,7360.00,7356.00,5/1/2026 10:20:00 AM,5/1/2026 10:35:00 AM,C83L2,Stop loss,($21.90),($994.15),$1.90,$0.00,$0.00,$0.00,$0.00,$20.00,$21.25,$43.15,4,
167,MES 09-26,Backtest,RollingFib,Short,1,7281.25,7283.00,5/4/2026 12:45:00 PM,5/4/2026 12:45:00 PM,C84L1,Stop loss,($10.65),($1004.80),$1.90,$0.00,$0.00,$0.00,$0.00,$8.75,$0.00,$10.65,1,
168,MES 09-26,Backtest,RollingFib,Short,1,7281.25,7283.00,5/4/2026 12:45:00 PM,5/4/2026 12:45:00 PM,C84L2,Stop loss,($10.65),($1015.45),$1.90,$0.00,$0.00,$0.00,$0.00,$8.75,$0.00,$10.65,1,
169,MES 09-26,Backtest,RollingFib,Short,1,7441.00,7434.50,5/12/2026 11:20:00 AM,5/12/2026 11:25:00 AM,C85L1,Profit target,$30.60,($984.85),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$32.50,$1.90,2,
170,MES 09-26,Backtest,RollingFib,Short,1,7441.00,7441.00,5/12/2026 11:20:00 AM,5/12/2026 11:40:00 AM,C85L2,Stop loss,($1.90),($986.75),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$71.25,$73.15,5,
171,MES 09-26,Backtest,RollingFib,Long,1,7501.75,7501.75,5/20/2026 11:40:00 AM,5/20/2026 12:00:00 PM,C86L1,Stop loss,($1.90),($988.65),$1.90,$0.00,$0.00,$0.00,$0.00,$13.75,$50.00,$51.90,5,
172,MES 09-26,Backtest,RollingFib,Long,1,7501.75,7501.75,5/20/2026 11:40:00 AM,5/20/2026 12:00:00 PM,C86L2,Stop loss,($1.90),($990.55),$1.90,$0.00,$0.00,$0.00,$0.00,$13.75,$50.00,$51.90,5,
173,MES 09-26,Backtest,RollingFib,Short,1,7525.00,7530.25,5/21/2026 3:40:00 PM,5/21/2026 3:45:00 PM,A87L1,Stop loss,($28.15),($1018.70),$1.90,$0.00,$0.00,$0.00,$0.00,$26.25,$1.25,$29.40,2,
174,MES 09-26,Backtest,RollingFib,Short,1,7525.00,7530.25,5/21/2026 3:40:00 PM,5/21/2026 3:45:00 PM,A87L2,Stop loss,($28.15),($1046.85),$1.90,$0.00,$0.00,$0.00,$0.00,$26.25,$1.25,$29.40,2,
175,MES 09-26,Backtest,RollingFib,Short,1,7594.00,7592.75,5/26/2026 12:45:00 PM,5/26/2026 12:45:00 PM,A88L1,Profit target,$4.35,($1042.50),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$6.25,$1.90,1,
176,MES 09-26,Backtest,RollingFib,Short,1,7594.00,7594.00,5/26/2026 12:45:00 PM,5/26/2026 12:45:00 PM,A88L2,Stop loss,($1.90),($1044.40),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1.90,1,
177,MES 09-26,Backtest,RollingFib,Short,1,7612.25,7609.00,5/27/2026 8:20:00 AM,5/27/2026 8:20:00 AM,C89L1,Profit target,$14.35,($1030.05),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$16.25,$1.90,1,
178,MES 09-26,Backtest,RollingFib,Short,1,7612.25,7612.25,5/27/2026 8:20:00 AM,5/27/2026 8:20:00 AM,C89L2,Stop loss,($1.90),($1031.95),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1.90,1,
179,MES 09-26,Backtest,RollingFib,Long,1,7638.75,7637.00,5/28/2026 11:45:00 AM,5/28/2026 11:45:00 AM,C90L1,Stop loss,($10.65),($1042.60),$1.90,$0.00,$0.00,$0.00,$0.00,$8.75,$0.00,$10.65,1,
180,MES 09-26,Backtest,RollingFib,Long,1,7638.75,7637.00,5/28/2026 11:45:00 AM,5/28/2026 11:45:00 AM,C90L2,Stop loss,($10.65),($1053.25),$1.90,$0.00,$0.00,$0.00,$0.00,$8.75,$0.00,$10.65,1,
181,MES 09-26,Backtest,RollingFib,Short,1,7649.25,7648.50,6/1/2026 10:40:00 AM,6/1/2026 11:05:00 AM,A91L1,WndEnd,$1.85,($1051.40),$1.90,$0.00,$0.00,$0.00,$0.00,$13.75,$23.75,$21.90,6,
182,MES 09-26,Backtest,RollingFib,Short,1,7649.25,7648.50,6/1/2026 10:40:00 AM,6/1/2026 11:05:00 AM,A91L2,WndEnd,$1.85,($1049.55),$1.90,$0.00,$0.00,$0.00,$0.00,$13.75,$23.75,$21.90,6,
183,MES 09-26,Backtest,RollingFib,Long,1,7659.00,7666.50,6/1/2026 12:30:00 PM,6/1/2026 12:55:00 PM,A92L1,Profit target,$35.60,($1013.95),$1.90,$0.00,$0.00,$0.00,$0.00,$8.75,$37.50,$1.90,6,
184,MES 09-26,Backtest,RollingFib,Long,1,7659.00,7671.25,6/1/2026 12:30:00 PM,6/1/2026 1:05:00 PM,A92L2,Roll,$59.35,($954.60),$1.90,$0.00,$0.00,$0.00,$0.00,$8.75,$68.75,$9.40,8,
185,MES 09-26,Backtest,RollingFib,Short,1,7656.75,7660.75,6/3/2026 10:40:00 AM,6/3/2026 10:40:00 AM,A93L1,Stop loss,($21.90),($976.50),$1.90,$0.00,$0.00,$0.00,$0.00,$20.00,$0.00,$21.90,1,
186,MES 09-26,Backtest,RollingFib,Short,1,7656.75,7660.75,6/3/2026 10:40:00 AM,6/3/2026 10:40:00 AM,A93L2,Stop loss,($21.90),($998.40),$1.90,$0.00,$0.00,$0.00,$0.00,$20.00,$0.00,$21.90,1,
187,MES 09-26,Backtest,RollingFib,Long,1,7610.00,7610.00,6/4/2026 8:45:00 AM,6/4/2026 8:50:00 AM,C94L1,Stop loss,($1.90),($1000.30),$1.90,$0.00,$0.00,$0.00,$0.00,$2.50,$18.75,$20.65,2,
188,MES 09-26,Backtest,RollingFib,Long,1,7610.00,7610.00,6/4/2026 8:45:00 AM,6/4/2026 8:50:00 AM,C94L2,Stop loss,($1.90),($1002.20),$1.90,$0.00,$0.00,$0.00,$0.00,$2.50,$18.75,$20.65,2,
189,MES 09-26,Backtest,RollingFib,Short,1,7467.50,7473.00,6/5/2026 3:40:00 PM,6/5/2026 3:40:00 PM,C95L1,Stop loss,($29.40),($1031.60),$1.90,$0.00,$0.00,$0.00,$0.00,$27.50,$0.00,$29.40,1,
190,MES 09-26,Backtest,RollingFib,Short,1,7467.50,7473.00,6/5/2026 3:40:00 PM,6/5/2026 3:40:00 PM,C95L2,Stop loss,($29.40),($1061.00),$1.90,$0.00,$0.00,$0.00,$0.00,$27.50,$0.00,$29.40,1,
191,MES 09-26,Backtest,RollingFib,Long,1,7521.50,7521.50,6/8/2026 8:35:00 AM,6/8/2026 8:55:00 AM,C96L1,Stop loss,($1.90),($1062.90),$1.90,$0.00,$0.00,$0.00,$0.00,$1.25,$48.75,$50.65,5,
192,MES 09-26,Backtest,RollingFib,Long,1,7521.50,7521.50,6/8/2026 8:35:00 AM,6/8/2026 8:55:00 AM,C96L2,Stop loss,($1.90),($1064.80),$1.90,$0.00,$0.00,$0.00,$0.00,$1.25,$48.75,$50.65,5,
193,MES 09-26,Backtest,RollingFib,Long,1,7520.75,7520.75,6/8/2026 11:45:00 AM,6/8/2026 11:50:00 AM,A97L1,Stop loss,($1.90),($1066.70),$1.90,$0.00,$0.00,$0.00,$0.00,$17.50,$22.50,$24.40,2,
194,MES 09-26,Backtest,RollingFib,Long,1,7520.75,7520.75,6/8/2026 11:45:00 AM,6/8/2026 11:50:00 AM,A97L2,Stop loss,($1.90),($1068.60),$1.90,$0.00,$0.00,$0.00,$0.00,$17.50,$22.50,$24.40,2,
195,MES 09-26,Backtest,RollingFib,Long,1,7429.50,7424.00,6/9/2026 2:25:00 PM,6/9/2026 2:25:00 PM,C98L1,Stop loss,($29.40),($1098.00),$1.90,$0.00,$0.00,$0.00,$0.00,$27.50,$0.00,$29.40,1,
196,MES 09-26,Backtest,RollingFib,Long,1,7429.50,7424.00,6/9/2026 2:25:00 PM,6/9/2026 2:25:00 PM,C98L2,Stop loss,($29.40),($1127.40),$1.90,$0.00,$0.00,$0.00,$0.00,$27.50,$0.00,$29.40,1,
197,MES 09-26,Backtest,RollingFib,Long,1,7382.00,7377.25,6/11/2026 12:20:00 PM,6/11/2026 12:20:00 PM,C99L1,Stop loss,($25.65),($1153.05),$1.90,$0.00,$0.00,$0.00,$0.00,$23.75,$0.00,$25.65,1,
198,MES 09-26,Backtest,RollingFib,Long,1,7382.00,7377.25,6/11/2026 12:20:00 PM,6/11/2026 12:20:00 PM,C99L2,Stop loss,($25.65),($1178.70),$1.90,$0.00,$0.00,$0.00,$0.00,$23.75,$0.00,$25.65,1,
199,MES 09-26,Backtest,RollingFib,Short,1,7494.50,7498.25,7/2/2026 1:25:00 PM,7/2/2026 1:25:00 PM,C100L1,Stop loss,($20.65),($1199.35),$1.90,$0.00,$0.00,$0.00,$0.00,$18.75,$0.00,$20.65,1,
200,MES 09-26,Backtest,RollingFib,Short,1,7494.50,7498.25,7/2/2026 1:25:00 PM,7/2/2026 1:25:00 PM,C100L2,Stop loss,($20.65),($1220.00),$1.90,$0.00,$0.00,$0.00,$0.00,$18.75,$0.00,$20.65,1,
201,MES 09-26,Backtest,RollingFib,Long,1,7502.25,7507.25,7/2/2026 3:35:00 PM,7/2/2026 3:35:00 PM,A101L1,Profit target,$23.10,($1196.90),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$25.00,$1.90,1,
202,MES 09-26,Backtest,RollingFib,Long,1,7502.25,7502.25,7/2/2026 3:35:00 PM,7/2/2026 3:35:00 PM,A101L2,Stop loss,($1.90),($1198.80),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1.90,1,
