Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
106,MES 09-26,Backtest,RollingFib,Long,1,7466.50,7453.25,6/10/2026 10:30:00 AM,6/10/2026 10:30:00 AM,C53L2,Stop loss,($68.15),($685.15),$1.90,$0.00,$0.00,$0.00,$0.00,$66.25,$0.00,$68.15,1,
107,MES 09-26,Backtest,RollingFib,Short,1,7391.00,7407.00,6/10/2026 11:20:00 AM,6/10/2026 11:25:00 AM,C54L1,Stop loss,($81.90),($767.05),$1.90,$0.00,$0.00,$0.00,$0.00,$80.00,$60.00,$141.90,2,
108,MES 09-26,Backtest,RollingFib,Short,1,7391.00,7407.00,6/10/2026 11:20:00 AM,6/10/2026 11:25:00 AM,C54L2,Stop loss,($81.90),($848.95),$1.90,$0.00,$0.00,$0.00,$0.00,$80.00,$60.00,$141.90,2,
109,MES 09-26,Backtest,RollingFib,Long,1,7382.00,7377.25,6/11/2026 12:20:00 PM,6/11/2026 12:20:00 PM,C55L1,Stop loss,($25.65),($874.60),$1.90,$0.00,$0.00,$0.00,$0.00,$23.75,$0.00,$25.65,1,
110,MES 09-26,Backtest,RollingFib,Long,1,7382.00,7377.25,6/11/2026 12:20:00 PM,6/11/2026 12:20:00 PM,C55L2,Stop loss,($25.65),($900.25),$1.90,$0.00,$0.00,$0.00,$0.00,$23.75,$0.00,$25.65,1,
111,MES 09-26,Backtest,RollingFib,Short,1,7444.00,7428.75,6/24/2026 1:20:00 PM,6/24/2026 1:25:00 PM,C56L1,Profit target,$74.35,($825.90),$1.90,$0.00,$0.00,$0.00,$0.00,$18.75,$76.25,$1.90,2,
112,MES 09-26,Backtest,RollingFib,Short,1,7444.00,7428.75,6/24/2026 1:20:00 PM,6/24/2026 1:25:00 PM,C56L2,Profit target,$74.35,($751.55),$1.90,$0.00,$0.00,$0.00,$0.00,$18.75,$76.25,$1.90,2,
113,MES 09-26,Backtest,RollingFib,Short,1,7527.00,7540.75,7/2/2026 11:25:00 AM,7/2/2026 11:30:00 AM,C57L1,Stop loss,($70.65),($822.20),$1.90,$0.00,$0.00,$0.00,$0.00,$68.75,$16.25,$86.90,2,
114,MES 09-26,Backtest,RollingFib,Short,1,7527.00,7540.75,7/2/2026 11:25:00 AM,7/2/2026 11:30:00 AM,C57L2,Stop loss,($70.65),($892.85),$1.90,$0.00,$0.00,$0.00,$0.00,$68.75,$16.25,$86.90,2,
115,MES 09-26,Backtest,RollingFib,Short,1,7514.50,7501.75,7/2/2026 12:30:00 PM,7/2/2026 1:05:00 PM,C58L1,Roll,$61.85,($831.00),$1.90,$0.00,$0.00,$0.00,$0.00,$30.00,$83.75,$21.90,8,
116,MES 09-26,Backtest,RollingFib,Short,1,7514.50,7501.75,7/2/2026 12:30:00 PM,7/2/2026 1:05:00 PM,C58L2,Roll,$61.85,($769.15),$1.90,$0.00,$0.00,$0.00,$0.00,$30.00,$83.75,$21.90,8,
117,MES 09-26,Backtest,RollingFib,Short,1,7494.50,7498.25,7/2/2026 1:25:00 PM,7/2/2026 1:25:00 PM,C59L1,Stop loss,($20.65),($789.80),$1.90,$0.00,$0.00,$0.00,$0.00,$18.75,$0.00,$20.65,1,
118,MES 09-26,Backtest,RollingFib,Short,1,7494.50,7498.25,7/2/2026 1:25:00 PM,7/2/2026 1:25:00 PM,C59L2,Stop loss,($20.65),($810.45),$1.90,$0.00,$0.00,$0.00,$0.00,$18.75,$0.00,$20.65,1,
119,MES 09-26,Backtest,RollingFib,Long,1,7502.25,7507.25,7/2/2026 3:35:00 PM,7/2/2026 3:35:00 PM,A60L1,Profit target,$23.10,($787.35),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$25.00,$1.90,1,
120,MES 09-26,Backtest,RollingFib,Long,1,7502.25,7502.25,7/2/2026 3:35:00 PM,7/2/2026 3:35:00 PM,A60L2,Stop loss,($1.90),($789.25),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1.90,1,
