Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
295,MES 09-26,APEX4984730000003,,Long,2,7539.50,7538.25,7/8/2026 11:46:22 PM,7/9/2026 12:03:21 AM,,,($14.58),$1706.23,$2.08,$0.00,$0.00,$0.00,$0.00,$12.50,$12.50,$27.08,0,
296,MES 09-26,Sim101,,Long,2,7539.25,7538.50,7/8/2026 11:46:12 PM,7/9/2026 12:03:30 AM,,Close,($7.50),$1698.73,$0.00,$0.00,$0.00,$0.00,$0.00,$20.00,$12.50,$20.00,0,
297,MES 09-26,APEX4984730000004,,Short,2,7538.25,7536.25,7/9/2026 12:08:53 AM,7/9/2026 12:27:33 AM,,,$17.92,$1716.65,$2.08,$0.00,$0.00,$0.00,$0.00,$20.00,$20.00,$2.08,0,
298,MES 09-26,APEX4984730000003,,Short,2,7538.25,7536.00,7/9/2026 12:08:46 AM,7/9/2026 12:27:38 AM,,,$20.42,$1737.07,$2.08,$0.00,$0.00,$0.00,$0.00,$22.50,$22.50,$2.08,0,
299,MES 09-26,Sim101,,Short,2,7538.50,7536.25,7/9/2026 12:04:15 AM,7/9/2026 12:27:53 AM,,Close,$22.50,$1759.57,$0.00,$0.00,$0.00,$0.00,$0.00,$22.50,$35.00,$12.50,0,
300,MES 09-26,Sim101,,Short,2,7542.00,7549.00,7/9/2026 12:34:14 AM,7/9/2026 1:11:26 AM,,Close,($70.00),$1689.57,$0.00,$0.00,$0.00,$0.00,$0.00,$70.00,$20.00,$90.00,0,
301,MES 09-26,APEX4984730000003,,Short,2,7541.75,7549.50,7/9/2026 12:33:39 AM,7/9/2026 1:11:33 AM,,,($79.58),$1609.99,$2.08,$0.00,$0.00,$0.00,$0.00,$77.50,$77.50,$157.08,0,
302,MES 09-26,APEX4984730000004,,Short,2,7541.50,7552.25,7/9/2026 12:33:51 AM,7/9/2026 1:11:38 AM,,,($109.58),$1500.41,$2.08,$0.00,$0.00,$0.00,$0.00,$107.50,$107.50,$217.08,0,
303,MES 09-26,APEX4984730000003,,Short,2,7549.75,7545.50,7/9/2026 1:14:16 AM,7/9/2026 1:17:40 AM,,,$40.42,$1540.83,$2.08,$0.00,$0.00,$0.00,$0.00,$42.50,$42.50,$2.08,0,
304,MES 09-26,APEX4984730000004,,Short,2,7549.00,7546.00,7/9/2026 1:12:52 AM,7/9/2026 1:18:00 AM,,,$27.92,$1568.75,$2.08,$0.00,$0.00,$0.00,$0.00,$30.00,$30.00,$2.08,0,
